NCT Number,Study Title,Study URL,Study Status,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Adult,Older Adult,Child,,,
NCT00334815,"Combination Chemotherapy, Radiation Therapy, and Bevacizumab in Treating Patients With Newly Diagnosed Stage III Non-small Cell Lung Cancer That Cannot Be Removed by Surgery",https://clinicaltrials.gov/study/NCT00334815,ACTIVE_NOT_RECRUITING,Lung Adenocarcinoma|Lung Adenosquamous Carcinoma|Lung Large Cell Carcinoma|Lung Squamous Cell Carcinoma|Minimally Invasive Lung Adenocarcinoma|Stage IIIA Lung Non-Small Cell Cancer AJCC v7|Stage IIIB Lung Non-Small Cell Cancer AJCC v7,BIOLOGICAL: Bevacizumab|DRUG: Cisplatin|DRUG: Docetaxel|DRUG: Etoposide|BIOLOGICAL: Filgrastim|BIOLOGICAL: Pegfilgrastim|RADIATION: Radiation Therapy,National Cancer Institute (NCI),None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,29,NIH,INTERVENTIONAL,Allocation: NON_RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07408635,IBI363 (PD-1/IL-2α-bias) in Combination With Chemotherapy as Neoadjuvant Therapy in Initially Unresectable Stage III Non-Small Cell Lung Cancer,https://clinicaltrials.gov/study/NCT07408635,RECRUITING,"Unresectable Stage III Non-small Cell Lung Cancer|Carcinoma, Non-Small-Cell Lung Cancer (NSCLC)",DRUG: IBI363 + Chemotherapy,"Shanghai Pulmonary Hospital, Shanghai, China",None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,43,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT03919240,CAR-T Cell Therapy Targeting to CD19 for R/R ALL,https://clinicaltrials.gov/study/NCT03919240,ACTIVE_NOT_RECRUITING,Acute Lymphoblastic Leukemia With Failed Remission,BIOLOGICAL: CAR T-cell therapy,The First Affiliated Hospital of Soochow University,"Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd|The Second People's Hospital of Huai'an|Third Military Medical University",ALL,"CHILD, ADULT, OLDER_ADULT",PHASE1|PHASE2,196,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,1,,,
NCT04817540,"Phase II Trial of Anti-HER2 Treatment in HER2-enriched Early Breast Cancer Identified by PAM50 (HER2E-PAM, PAMILIA Study)",https://clinicaltrials.gov/study/NCT04817540,RECRUITING,"HER2 Enriched Subtype Breast Cancer, Herzuma, PAM50 Study",DRUG: Herzuma,Gangnam Severance Hospital,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,59,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07153068,SupCD7 CART for Relapsed or Refractory CD7 Positive Hematologic Malignancies,https://clinicaltrials.gov/study/NCT07153068,RECRUITING,T Lymphoblastic Leukemia/Lymphoma|Acute Myeloid Leukemia (AML),BIOLOGICAL: supCD7 CART cells,"Institute of Hematology & Blood Diseases Hospital, China",None listed,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,12,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06869213,"A Single-arm, Open, Single-center Exploratory Study of Adebrelimab (SHR-1316) in Combination With Chemotherapy for the Perioperative Treatment of Locally Advanced Resectable Esophageal Squamous Carcinoma",https://clinicaltrials.gov/study/NCT06869213,RECRUITING,Esophageal Cancer (EsC),DRUG: Adebrelimab (SHR-1316) + Nab-paclitaxel + Cisplatin,Peking University Cancer Hospital & Institute,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,30,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06715982,"JAK Inhibitors for Solid Malignant Tumor Patients With Immune Checkpoint Inhibitors-related Dermatitis: A Open-lable, Single Arm, Phase IIa Trial",https://clinicaltrials.gov/study/NCT06715982,RECRUITING,Immune Checkpoint Inhibitors (ICI)-Related Dermatitis,DRUG: JAK Inhibitor,Shixiu Wu,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,35,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT05255159,"Lesion-to-lesion Comparison of 68Ga-HA-DOTATATE, 18F-DOPA, and 18F-FDG PET/CT in the Evaluation of Metastatic Neuroendocrine Tumors",https://clinicaltrials.gov/study/NCT05255159,ACTIVE_NOT_RECRUITING,Neuroendocrine Tumors,DIAGNOSTIC_TEST: 18F-DOPA with furosemide,University of Alberta,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,50,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: DIAGNOSTIC,1,1,0,,,
NCT07757958,Partial Breast Irradiation Without Sentinel Lymph Node Biopsy in Low-Risk Early Breast Cancer,https://clinicaltrials.gov/study/NCT07757958,NOT_YET_RECRUITING,Breast Cancer|Node-negative Breast Cancer|Early-Stage Invasive Breast Carcinoma,RADIATION: Whole Breast Irradiation|RADIATION: Partial Breast Irradiation,Samsung Medical Center,"National Institute of Health, Korea",FEMALE,"ADULT, OLDER_ADULT",PHASE3,520,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT03984448,"Testing the Addition of a New Anti-cancer Drug, Venetoclax, to Usual Chemotherapy for High Grade B-cell Lymphomas",https://clinicaltrials.gov/study/NCT03984448,ACTIVE_NOT_RECRUITING,"Diffuse Large B-Cell Lymphoma|Diffuse Large B-Cell Lymphoma, Not Otherwise Specified|Double-Expressor Lymphoma|EBV-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified|High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements|High Grade B-Cell Lymphoma, Not Otherwise Specified|Neoplastic Cells With Double Expression of MYC and BCL2 Proteins Present|Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma",PROCEDURE: Biospecimen Collection|PROCEDURE: Bone Marrow Biopsy|PROCEDURE: Computed Tomography|DRUG: Cyclophosphamide|DRUG: Doxorubicin Hydrochloride|DRUG: Etoposide|PROCEDURE: Lumbar Puncture|PROCEDURE: Positron Emission Tomography|DRUG: Prednisone|BIOLOGICAL: Rituximab|DRUG: Venetoclax|DRUG: Vincristine Sulfate,National Cancer Institute (NCI),None listed,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,363,NIH,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07539155,Intratumoral MMR Vaccine Injection in Borderline Resectable/Unresectable Pancreatic Cancer,https://clinicaltrials.gov/study/NCT07539155,NOT_YET_RECRUITING,Borderline Resectable/Unresectable Pancreatic Cancer|Non Metastatic Pancreatic Cancer,BIOLOGICAL: Intratumoral MMR Injection,University of Arkansas,None listed,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,20,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07671378,"A Study of MRD-Guided Zanubrutinib Plus Sonrotoclax in Treatment-Naïve, High-Risk CLL/SLL Patients",https://clinicaltrials.gov/study/NCT07671378,RECRUITING,CLL (Chronic Lymphocytic Leukemia),DRUG: Zanubrutinib and sonrotoclax,The First Affiliated Hospital with Nanjing Medical University,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,24,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT05524935,Olaparib in Combination With Pembrolizumab for Advanced Uveal Melanoma,https://clinicaltrials.gov/study/NCT05524935,ACTIVE_NOT_RECRUITING,Uveal Melanoma|Ocular Melanoma,DRUG: Pembrolizumab|DRUG: Olaparib,H. Lee Moffitt Cancer Center and Research Institute,Merck Sharp & Dohme LLC,ALL,"ADULT, OLDER_ADULT",PHASE2,12,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06043817,First-In-Human Study of STX-721/PFL-721 in Participants With Locally Advanced or Metastatic Non-Small Cell Lung Cancer Harboring EGFR or HER2 Exon 20 Insertion Mutations,https://clinicaltrials.gov/study/NCT06043817,RECRUITING,Non-Small Cell Lung Cancer|NSCLC|EGFR/HER2 Exon 20 Insertion Mutation,DRUG: STX-721/PFL-721 (Escalated)|DRUG: STX-721/PFL-721 (3 dose levels)|DRUG: STX-721/PFL-721 (RP2D),Pierre Fabre Medicament,None listed,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,345,INDUSTRY,INTERVENTIONAL,Allocation: NON_RANDOMIZED | Intervention Model: SEQUENTIAL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT03469674,PORTEC-4a: Molecular Profile-based Versus Standard Adjuvant Radiotherapy in Endometrial Cancer,https://clinicaltrials.gov/study/NCT03469674,ACTIVE_NOT_RECRUITING,Endometrial Cancer Stage I|Endometrial Cancer Stage II,RADIATION: Vaginal brachytherapy|RADIATION: External beam radiotherapy|OTHER: Observation,Leiden University Medical Center,Dutch Cancer Society|Comprehensive Cancer Centre The Netherlands,FEMALE,"ADULT, OLDER_ADULT",PHASE3,550,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06976476,Study of IgPro20 to Prevent Infection in People With Multiple Myeloma and Hypogammaglobulinemia,https://clinicaltrials.gov/study/NCT06976476,RECRUITING,"Multiple Myeloma|Hypogammaglobulinemia|Hypogammaglobulinemia, Acquired",DRUG: IgPro20,Memorial Sloan Kettering Cancer Center,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07177950,A Two-cohort Study of SHR-A1811 in the Treatment of HER2-positive Breast Cancer With Brain Metastases,https://clinicaltrials.gov/study/NCT07177950,NOT_YET_RECRUITING,Breast Cancer|Brain Metastases|Leptomeningeal Metastasis,DRUG: SHR-A1811|DRUG: SHR-A1811|RADIATION: radiotherapy,Peking University Cancer Hospital & Institute,Beijing Tiantan Hospital,FEMALE,"ADULT, OLDER_ADULT",PHASE1|PHASE2,51,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT05640791,Durvalumab Combined With Chemotherapy Neoadjuvant Therapy of Biliary Tract Cancer,https://clinicaltrials.gov/study/NCT05640791,RECRUITING,Resectable Biliary Tract Cancer,DRUG: Cisplatin|DRUG: Gemcitabine|DRUG: Nab-paclitaxel|DRUG: Durvalumab,Tianjin Medical University Cancer Institute and Hospital,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,40,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06787118,Study Assessing the Efficacy and Safety of cANnabidiol Oral Solution for Joint Pain of Adjuvant enDOcrine theRApy in Patients With Early Breast Cancer,https://clinicaltrials.gov/study/NCT06787118,NOT_YET_RECRUITING,Breast Cancer Stage I|Breast Cancer Stage II|Breast Cancer Stage III|HR+ Breast Cancer|AI-related Musculoskeletal Pain,DRUG: CBD oil|DRUG: Placebo,"Gustave Roussy, Cancer Campus, Grand Paris",None listed,FEMALE,"ADULT, OLDER_ADULT",PHASE3,130,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED | Intervention Model: CROSSOVER | Masking: DOUBLE (PARTICIPANT, INVESTIGATOR) | Primary Purpose: SUPPORTIVE_CARE",1,1,0,,,
NCT06286397,Topical Anti-Androgens in Pilonidal Sinus Disease,https://clinicaltrials.gov/study/NCT06286397,RECRUITING,Pilonidal Disease|Pilonidal Disease of Natal Cleft|Pilonidal Sinus|Pilonidal Cyst,DRUG: 1% Clascoterone|DRUG: Vehicle Cream,University of Pennsylvania,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,75,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR) | Primary Purpose: TREATMENT",1,1,0,,,
NCT05952024,Study of Acalabrutinib and Rituximab in Untreated Elderly and/or Frail Patients With DLBCL,https://clinicaltrials.gov/study/NCT05952024,RECRUITING,Diffuse Large B-Cell Lymphoma,DRUG: Acalabrutinib|BIOLOGICAL: Rituximab,AstraZeneca,None listed,ALL,OLDER_ADULT,PHASE2,80,INDUSTRY,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT04263480,Efficacy and Safety of Carfilzomib in Combination With Ibrutinib vs Ibrutinib in Waldenström's Macroglobulinemia,https://clinicaltrials.gov/study/NCT04263480,ACTIVE_NOT_RECRUITING,Waldenstrom Macroglobulinemia,DRUG: Carfilzomib + Ibrutinib|DRUG: Ibrutinib,Christian Buske,"Amgen|Janssen, LP",ALL,"ADULT, OLDER_ADULT",PHASE2,99,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06068985,Classifying for HER2 Dependence to De-Escalate Neoadjuvant Chemotherapy in Patients With HER2+ Early Breast Cancer Undergoing HER2 Double-Blockade,https://clinicaltrials.gov/study/NCT06068985,ACTIVE_NOT_RECRUITING,Breast Cancer|HER2-positive Breast Cancer,DRUG: PHESGO,Latin American Cooperative Oncology Group,Roche Pharma AG|Oncoclínicas,FEMALE,"ADULT, OLDER_ADULT",PHASE2,63,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06505278,The Impact of Medication Timing Adjustment on the Effect of Novel Hormonal Therapy,https://clinicaltrials.gov/study/NCT06505278,NOT_YET_RECRUITING,Prostate Cancer,DRUG: Receive Abiraterone plus prednisone/Enzalutamide/Apalutamide/Rezvilutamide in the evening,Sun Yat-sen University,None listed,MALE,"ADULT, OLDER_ADULT",PHASE2,70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07779018,CD19/CD22 CAR-T Consolidation in R/R Aggressive B-Cell Lymphoma After Second-Line Therapy,https://clinicaltrials.gov/study/NCT07779018,RECRUITING,Lymphoma,DRUG: CD22/CD19 CAR-T cell immunotherapy,Liping Dou,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,30,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06861218,Cerebrospinal Fluid Cytology-guided Intrathecal Chemo-holiday Therapy for EGFR-positive NSCLC Leptomeningeal Metastases,https://clinicaltrials.gov/study/NCT06861218,NOT_YET_RECRUITING,Leptomeningeal Metastases,DRUG: pemetrexed|DRUG: vometinib,Zhejiang Cancer Hospital,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,42,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT03074513,Atezolizumab and Bevacizumab in Treating Patients With Rare Solid Tumors,https://clinicaltrials.gov/study/NCT03074513,ACTIVE_NOT_RECRUITING,"Appendix Adenocarcinoma|Human Papillomavirus-Related Anal Squamous Cell Carcinoma|Human Papillomavirus-Related Cervical Squamous Cell Carcinoma|Human Papillomavirus-Related Squamous Cell Carcinoma of the Penis|Human Papillomavirus-Related Vulvar Squamous Cell Carcinoma|Neuroendocrine Carcinoma|Pancreatic Neuroendocrine Tumor|Recurrent Merkel Cell Carcinoma|Recurrent Nasopharynx Carcinoma|Recurrent Peritoneal Malignant Mesothelioma|Recurrent Pleural Malignant Mesothelioma|Stage III Merkel Cell Carcinoma AJCC v7|Stage III Nasopharyngeal Carcinoma AJCC v7|Stage III Pleural Malignant Mesothelioma AJCC v7|Stage IV Merkel Cell Carcinoma AJCC v7|Stage IV Nasopharyngeal Carcinoma AJCC v7|Stage IV Pleural Malignant Mesothelioma AJCC v7|Stage IVA Nasopharyngeal Carcinoma AJCC v7|Stage IVB Nasopharyngeal Carcinoma AJCC v7|Stage IVC Nasopharyngeal Carcinoma AJCC v7|Vaginal Squamous Cell Carcinoma, Not Otherwise Specified",DRUG: Atezolizumab|BIOLOGICAL: Bevacizumab|OTHER: Laboratory Biomarker Analysis|OTHER: Pharmacological Study,M.D. Anderson Cancer Center,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",PHASE2,133,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06001658,"Perioperative Gemcitabine, Cisplatin, and Pembrolizumab in Potentially Resectable Biliary Tract Cancers",https://clinicaltrials.gov/study/NCT06001658,RECRUITING,Billiary Track Cancer,DRUG: Gemcitabine|DRUG: Cisplatin|DRUG: Pembrolizumab,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Merck Sharp & Dohme LLC,ALL,"ADULT, OLDER_ADULT",PHASE2,27,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06799676,A Phase Ib/II Clinical Study on the Application of Linperlisib Combined with the VRD Regimen in Newly Diagnosed Patients with Multiple Myeloma,https://clinicaltrials.gov/study/NCT06799676,NOT_YET_RECRUITING,Newly Diagnosed Multiple Myeloma,DRUG: a combination treatment of Linperlisib and the VRD regimen,Fuling Zhou,None listed,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,42,OTHER,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06319950,High-dose Furmonertinib Versus Osimertinib in Advanced EGFRm NSCLC Patients With Brain Metastases,https://clinicaltrials.gov/study/NCT06319950,NOT_YET_RECRUITING,"Lung Cancer, Nonsmall Cell",DRUG: Furmonertinib|DRUG: Osimertinib,Taizhou Hospital,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,255,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT03326791,Aspirin in Colorectal Cancer Liver Metastases,https://clinicaltrials.gov/study/NCT03326791,ACTIVE_NOT_RECRUITING,Colorectal Cancer Liver Metastases|Colorectal Cancer|Liver Metastases,DRUG: Acetylsalicylic acid|DRUG: Placebo Oral Tablet,Oslo University Hospital,Norwegian Cancer Society|The Research Council of Norway|Klinbeforsk,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,466,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR) | Primary Purpose: PREVENTION",1,1,0,,,
NCT06455410,GP Plus Adebrelimab Versus GP Neoadjuvant Chemotherapy for Nasopharyngeal Carcinoma,https://clinicaltrials.gov/study/NCT06455410,RECRUITING,Nasopharyngeal Carcinoma,DRUG: GP|DRUG: Adebrelimab|DRUG: concurrent chemoradiotherapy (CCRT),Sun Yat-sen University,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,216,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT05679921,Pazopanib With or Without Pembrolizumab for Metastatic Soft Tissue Sarcoma,https://clinicaltrials.gov/study/NCT05679921,RECRUITING,Soft Tissue Sarcoma,"DRUG: pembrolizumab, pazopanib",Yonsei University,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,116,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07120984,A Study to Evaluate the Safety and Efficacy of L19TNF With Alkylating Chemotherapy for Patients With Recurrent IDH-mutant Astrocytoma or Oligodendroglioma,https://clinicaltrials.gov/study/NCT07120984,NOT_YET_RECRUITING,Glioma,BIOLOGICAL: L19TNF|BIOLOGICAL: L19TNF and TMZ|BIOLOGICAL: L19TNF and CCNU|BIOLOGICAL: L19TNF monotherapy|BIOLOGICAL: L19TNF and TMZ in recurrent astrocytoma|BIOLOGICAL: L19TNF and CCNU in recurrent astrocytoma|BIOLOGICAL: L19TNF monothery in recurrent oligodendroglioma,Philogen S.p.A.,None listed,ALL,"ADULT, OLDER_ADULT",PHASE2,52,INDUSTRY,INTERVENTIONAL,Allocation: NON_RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT07070349,A Trial of HRS-6213 in Healthy Subjects and Patients With Solid Tumors,https://clinicaltrials.gov/study/NCT07070349,RECRUITING,Patients With Solid Tumors,DRUG: HRS-6213,"Jiangsu HengRui Medicine Co., Ltd.",None listed,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,48,INDUSTRY,INTERVENTIONAL,Allocation: NA | Intervention Model: SINGLE_GROUP | Masking: NONE | Primary Purpose: DIAGNOSTIC,1,1,0,,,
NCT04266249,CompassHER2-pCR: Decreasing Chemotherapy for Breast Cancer Patients After Pre-surgery Chemo and Targeted Therapy,https://clinicaltrials.gov/study/NCT04266249,ACTIVE_NOT_RECRUITING,Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Invasive Breast Carcinoma|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8,DRUG: Docetaxel|PROCEDURE: Lumpectomy|PROCEDURE: Mastectomy|DRUG: Nab-paclitaxel|DRUG: Paclitaxel|BIOLOGICAL: Pertuzumab|RADIATION: Radiation Therapy|BIOLOGICAL: Trastuzumab|BIOLOGICAL: Trastuzumab Emtansine,ECOG-ACRIN Cancer Research Group,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",PHASE2,2175,NETWORK,INTERVENTIONAL,Allocation: NON_RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
NCT06892548,A Clinical Study to Investigate the Efficacy and Safety of an Investigational Combination Therapy With BNT324 and BNT327 in Patients With Advanced Lung Cancer,https://clinicaltrials.gov/study/NCT06892548,RECRUITING,Advanced Lung Cancer,BIOLOGICAL: BNT324|BIOLOGICAL: BNT327,BioNTech SE,DualityBio Inc.,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,594,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED | Intervention Model: PARALLEL | Masking: NONE | Primary Purpose: TREATMENT,1,1,0,,,
